,id,crop,soil,deposition,geom
81,105413,pasture,Loam,6744862.66314333,"POLYGON ((99374.25 162561.25, 99345.8273999989 162559.73490000144, 99331.25 162600.25, 99321.94049999863 162599.08630000055, 99321.8900000006 162599.51999999955, 99316.35970000178 162598.91259999946, 99311.50999999791 162598.37999999896, 99311.5700000003 162597.7899999991, 99311.25 162597.75, 99316.25 162559, 99294.75 162557.5, 99294.41669999808 162558.9167000018, 99291.75 162570.25, 99286.5 162581.75, 99277.92700000107 162609.6777999997, 99276.36999999732 162614.75, 99288.86999999732 162625.25, 99331.75 162665, 99333.4496999979 162664.93930000067, 99338.85670000315 162664.43890000135, 99362.4606000036 162595.62189999968, 99374.25 162561.25))"
82,105497,pasture,Loam,8074454.61687694,"POLYGON ((96914.5 168754.25, 96984.06000000238 168722.83999999985, 96989.20000000298 168725.9299999997, 97023.5 168760, 97105.3404000029 168701.87469999865, 97109.25 168683, 97118.5 168645.5, 97124.5 168632.5, 97141.75 168615.5, 97125.30399999768 168600.69999999925, 97082 168638.5, 97049 168670.5, 96992 168720.25, 96982.5 168722.5, 96934 168675.5, 96884 168619, 96845.00039999932 168572.49969999865, 96835.14580000192 168560.6341000013, 96833.11450000107 168558.2083999999, 96832.41369999945 168557.060899999, 96832.1679000035 168557.20100000128, 96823.75 168562, 96817.5 168571.05000000075, 96805.75 168591.75, 96799 168600, 96739.5 168649.30000000075, 96705.5 168673, 96700 168677.4, 96700 168720, 96720 168720, 96720 168740, 96740 168740, 96740 168755.61225993015, 96750.03475168455 168760, 96780 168760, 96780 168774.4066447376, 96789.75 168779.12000000104, 96799.64090000093 168775.41539999843, 96800.75 168775, 96811.75 168777.25, 96871.18379999697 168810.76529999822, 96878.25 168814.75, 96893.75 168793.25, 96895.15349999815 168789.96049999818, 96906.88920000196 168762.4549999982, 96909.75 168755.75, 96914.5 168754.25))"
83,308923,pasture,Loam,10405904.2582659,"POLYGON ((97459.86999999732 167854.6099999994, 97458.77000000328 167858.80999999866, 97458.30399999768 167859.92749999836, 97457.66920000315 167861.4497999996, 97457 167863.75, 97451.5 167886.75, 97448.7929000035 167891.76480000094, 97448.38409999758 167896.75030000135, 97448.46999999881 167899.0700000003, 97450.5 167907.87999999896, 97451.22110000253 167910.58960000053, 97452.5 167914, 97452.5522999987 167915.61989999935, 97453.8200000003 167920.41000000015, 97455.3900000006 167923.37000000104, 97455.38539999723 167923.75989999995, 97455.38000000268 167924.2199999988, 97455.10000000149 167925.1000000015, 97454.5700000003 167925.8299999982, 97453.52000000328 167926.55000000075, 97452.5 167928.2100000009, 97452.2180000022 167928.89919999987, 97452.00069999695 167929.4301000014, 97451.75 167932, 97450.6799999997 167933.0700000003, 97449.78130000085 167936.07039999962, 97449.40999999642 167937.30999999866, 97447.9299999997 167939.23000000045, 97446.0399999991 167940.80999999866, 97442.24000000209 167941.9299999997, 97438.11999999732 167942.4600000009, 97422.29999999702 167942.3200000003, 97418.95000000298 167942.8299999982, 97415.0399999991 167943.98999999836, 97410.32999999821 167944.55999999866, 97408.39999999851 167944.92990000173, 97406.72999999672 167945.25, 97405.42059999704 167945.73160000145, 97404.11999999732 167946.2100000009, 97403.38000000268 167947.23999999836, 97402.96999999881 167947.73999999836, 97402.3200000003 167949.26000000164, 97402.04810000211 167950.6495999992, 97401.78000000119 167952.01999999955, 97401.97999999672 167954.01999999955, 97402.15450000018 167954.43809999898, 97402.93999999762 167956.3200000003, 97403.60000000149 167958.69999999925, 97404.68999999762 167965.6400000006, 97404.5 167967.8500000015, 97403.59459999949 167970.3863000013, 97403.75 167971.5, 97403.12269999832 167972.46180000156, 97403.01259999722 167972.90069999918, 97402.92000000179 167973.26999999955, 97402.81669999659 167974.5496999994, 97402.68999999762 167976.12000000104, 97402.7899999991 167979.01000000164, 97402.22890000045 167981.48970000073, 97401.8599999994 167983.12000000104, 97401.32980000228 167984.18989999965, 97400.1799999997 167986.51000000164, 97398.54999999702 167987.6799999997, 97398.25400000066 167987.77529999986, 97422.93389999866 168015.42599999905, 97424.13650000095 168013.4875999987, 97424.82980000228 168012.25989999995, 97462.25 167946, 97503.75 167880.25, 97461 167850, 97459.99319999665 167853.46090000123, 97459.93439999968 167854.00939999893, 97459.86999999732 167854.6099999994))"
84,90482,pasture,Loam,6950807.09982729,"POLYGON ((99779.21999999881 163854.6700000018, 99774.82999999821 163848.23000000045, 99762.50999999791 163825.37999999896, 99755.42000000179 163809.19000000134, 99720.5 163833.6499999985, 99712.58060000092 163817.84950000048, 99706.94359999895 163806.60269999877, 99701.8900000006 163796.51999999955, 99683.34000000358 163784.8299999982, 99684.1799999997 163780.9299999997, 99699.11999999732 163787.05000000075, 99704.20000000298 163783.7199999988, 99710.01470000297 163787.4081000015, 99715.52000000328 163790.8999999985, 99733.5399999991 163780.48000000045, 99719.4299999997 163770.3999999985, 99718.35000000149 163768.37999999896, 99730.8479000032 163753.5636, 99730.61060000211 163753.40949999914, 99711.5 163741, 99694.96490000188 163731.60229999945, 99683 163727.5, 99643 163713, 99641.75 163712.25, 99641.58150000125 163711.42390000075, 99634 163674.25, 99635.5618999973 163674.81799999997, 99661.5 163684.25, 99679.1799999997 163690.6700000018, 99681.21999999881 163689.12999999896, 99679.49059999734 163679.41230000183, 99678 163671, 99678.43460000306 163669.55640000105, 99685.72330000252 163645.34739999846, 99701.82760000229 163591.85709999874, 99702.16309999675 163590.73910000175, 99702.25900000334 163590.47289999947, 99699.2675999999 163589.40929999948, 99697.75 163588.87000000104, 99703.18320000172 163576.6523000002, 99716.37409999967 163542.66090000048, 99719.25 163535.25, 99677.5 163519.5, 99634 163505.5, 99624.22999999672 163501.69000000134, 99623.61909999698 163501.45219999924, 99622.28000000119 163503.1799999997, 99621.5700000003 163506.7199999988, 99628.7899999991 163527.30999999866, 99631.24000000209 163542.6000000015, 99628.7100000009 163554.66000000015, 99621.70000000298 163557.5399999991, 99615.47999999672 163556.87999999896, 99614.25 163564.5, 99612.90999999642 163580.05999999866, 99611.38000000268 163584.3200000003, 99601.5399999991 163628.4699999988, 99589.43999999762 163640.4699999988, 99587.24000000209 163645.37000000104, 99586.59009999782 163658.17419999838, 99586.56960000098 163658.5709999986, 99616.31000000238 163670.9299999997, 99620.34350000322 163687.71229999885, 99626.3900000006 163712.87000000104, 99631.09740000218 163731.56659999862, 99631.35000000149 163732.5700000003, 99634.4600000009 163742.0700000003, 99640.7573999986 163754.47459999844, 99642.74000000209 163758.37999999896, 99654.1799999997 163778.66000000015, 99655.9971999973 163782.21719999984, 99662.96090000123 163795.8487999998, 99663.3599999994 163796.62999999896, 99655.20000000298 163801.94000000134, 99652.86999999732 163803.6700000018, 99650.98650000244 163808.8425000012, 99650.88970000297 163809.1083999984, 99652.22630000114 163812.1704000011, 99661.59009999782 163833.98900000006, 99683.8900000006 163885.94999999925, 99726.5 163851.5, 99741.6400000006 163878.3999999985, 99747.95319999754 163878.39119999856, 99748.35000000149 163878.37999999896, 99752.30210000277 163884.20859999955, 99753.05390000343 163885.317400001, 99771.7899999991 163912.94999999925, 99772.56700000167 163913.21649999917, 99774.2100000009 163913.7800000012, 99776.72399999946 163911.13800000027, 99781.28000000119 163906.3500000015, 99788.47999999672 163897.1799999997, 99791.9299999997 163886.19000000134, 99790.88000000268 163876.01999999955, 99789.93999999762 163873, 99787.85000000149 163868.48000000045, 99779.21999999881 163854.6700000018))"
85,329315,pasture,Loam,7112850.32453121,"POLYGON ((99998.25 164323.75, 99989.46750000119 164317.1777999997, 99986.25 164314.76999999955, 99976.75 164325.01999999955, 99954.5 164307.51999999955, 99954.75 164299.26999999955, 99946.5 164291.75, 99923.74210000038 164258.817400001, 99922.5 164257.01999999955, 99939.25 164245.25, 99917.25 164200.75, 99910.75 164189.6499999985, 99909.75 164190.75, 99908.31099999696 164188.7393000014, 99904.59000000358 164183.5399999991, 99878.25 164186.5, 99865.75 164202.75, 99861.75 164213.75, 99860.5 164227, 99863.59269999713 164234.34310000017, 99863.95000000298 164234.4600000009, 99864.83659999818 164235.19409999996, 99865.52000000328 164235.76000000164, 99868.13000000268 164237.4600000009, 99868.75999999791 164239.30999999866, 99869.28000000119 164241.5700000003, 99869.11999999732 164242.51999999955, 99868.96999999881 164243.44000000134, 99868.81279999763 164243.87099999934, 99868.3900000006 164245.0300000012, 99868.6074000001 164246.2111000009, 99868.82760000229 164246.73099999875, 99869.75 164247.3500000015, 99871.07999999821 164247.8500000015, 99874.68999999762 164246.3299999982, 99877.34000000358 164245.98000000045, 99879.67000000179 164247.69999999925, 99880.28000000119 164249.44000000134, 99880.3200000003 164250.7899999991, 99879.9299999997 164252.75, 99879.29999999702 164254.6400000006, 99879.57999999821 164255.87999999896, 99879.75 164256.1400000006, 99880.2100000009 164256.8500000015, 99881.04999999702 164257.44000000134, 99881.88000000268 164258.01000000164, 99885.58950000256 164260.1889999993, 99886.99809999764 164260.23669999838, 99889.59880000353 164258.75780000165, 99891.26439999789 164257.81049999967, 99891.56099999696 164257.64180000126, 99892.25 164257.25, 99892.84000000358 164257.23000000045, 99893.9299999997 164257.1000000015, 99894.35000000149 164257.1799999997, 99894.99000000209 164257.32499999925, 99895.72999999672 164257.73000000045, 99896.77000000328 164258.4699999988, 99897.0428000018 164258.90909999982, 99898.75 164259.5, 99900.28059999645 164261.3696999997, 99901.54999999702 164262.9200000018, 99898.59000000358 164263.36670000106, 99897.95430000126 164266.16070000082, 99897.1400000006 164269.73999999836, 99901.22500000149 164271.5300000012, 99902.27000000328 164272.3999999985, 99903.04670000076 164273.5700000003, 99903.15339999646 164274.1072999984, 99903.40779999644 164275.3883999996, 99903.10000000149 164276.7100000009, 99902.70960000157 164277.4497999996, 99902.53000000119 164277.7899999991, 99902.11029999703 164278.1603000015, 99901.50999999791 164278.69000000134, 99900.0399999991 164279.33999999985, 99896.36999999732 164282.51000000164, 99896.10000000149 164286.00499999896, 99894.82999999821 164288.1400000006, 99894.00760000199 164289.16800000146, 99893.1099999994 164290.2899999991, 99891.89500000328 164294.4149999991, 99894.36840000004 164297.1715000011, 99895.3900000006 164298.30999999866, 99903.02139999717 164302.29729999974, 99903.4149999991 164302.44000000134, 99905.97999999672 164302.4699999988, 99911.13000000268 164302.05999999866, 99912.85000000149 164301.69000000134, 99914.0700000003 164302.55999999866, 99914.86999999732 164304.05999999866, 99917.35000000149 164306.9299999997, 99919.09000000358 164307.44999999925, 99920.1799999997 164307.44999999925, 99921.74000000209 164307.75, 99922.46999999881 164308.37000000104, 99923.13000000268 164308.9299999997, 99923.59000000358 164309.6400000006, 99923.93999999762 164310.1700000018, 99924.1799999997 164311.80000000075, 99922.6099999994 164314.3200000003, 99922.0850000009 164316.2800000012, 99921.67000000179 164320.69000000134, 99921.27390000224 164322.73460000008, 99921.68999999762 164323.9600000009, 99921.90999999642 164324.6700000018, 99922.32999999821 164325.05999999866, 99922.64999999851 164325.3599999994, 99925.90999999642 164327.19000000134, 99926.86999999732 164328.1499999985, 99926.75 164329, 99926.54999999702 164329.3500000015, 99926.3599999994 164329.6499999985, 99924.82999999821 164332.17500000075, 99929.78899999708 164334.70149999857, 99934.4450000003 164336.1799999997, 99937.8599999994 164336.6799999997, 99939.25999999791 164336.8900000006, 99939.88000000268 164337.8200000003, 99940.14999999851 164338.2199999988, 99940.52000000328 164340.05999999866, 99940.43370000273 164340.74049999937, 99940.36519999802 164341.28060000017, 99939.56000000238 164342.7745999992, 99938.56000000238 164344.62999999896, 99938.05409999937 164345.26330000162, 99937.2100000009 164346.3200000003, 99939.50999999791 164349.75, 99943.4450000003 164351.66000000015, 99946.75 164351.73999999836, 99950.5 164352.0399999991, 99953.55179999769 164351.938000001, 99954.29999999702 164351.5, 99955.5399999991 164349.91000000015, 99957.07999999821 164349.41000000015, 99957.90999999642 164349.6099999994, 99958.72999999672 164349.80999999866, 99959.56000000238 164350.94000000134, 99959.7899999991 164352.0399999991, 99960.50999999791 164355.4600000009, 99961.17000000179 164356.1700000018, 99961.46999999881 164356.5, 99961.9299999997 164358.7899999991, 99961.54999999702 164359.7899999991, 99961.49239999801 164360.56789999828, 99967 164366.75, 99969.12250000238 164369.61820000038, 99970.42000000179 164370.19999999925, 99971.93999999762 164371.8500000015, 99971.82240000367 164373.24320000038, 99971.65999999642 164375.3500000015, 99971.37950000167 164376.1697999984, 99971.1400000006 164376.87000000104, 99970.6799999997 164379.2800000012, 99970.95000000298 164379.51999999955, 99974.03000000119 164381.6799999997, 99975.08669999987 164383.17330000177, 99976.71999999881 164386.2800000012, 99979.72600000352 164388.4138999991, 99983.35000000149 164390.26999999955, 99984.24000000209 164391.6400000006, 99984.4299999997 164393.55999999866, 99984.53000000119 164394.62000000104, 99984.20000000298 164398.12000000104, 99984.29999999702 164398.5799999982, 99984.54999999702 164399.76999999955, 99985.17000000179 164400.87999999896, 99986.5279000029 164403.27519999817, 99989.63660000265 164406.76300000027, 99991.49000000209 164407.94000000134, 99992.35000000149 164408.48999999836, 99994.0700000003 164409.12000000104, 99996.17000000179 164409.2100000009, 99997.47999999672 164409.26999999955, 99998.1799999997 164409.62000000104, 99998.85000000149 164410.4200000018, 99999.47999999672 164411.9200000018, 99999.28000000119 164414.0799999982, 99998.84910000116 164415.5647, 99998.65999999642 164416.0300000012, 99997.70000000298 164419.0799999982, 100000.1950000003 164422.26999999955, 100004.40999999642 164423.0300000012, 100005.57329999655 164423.4200000018, 100006.63799999654 164424.14299999923, 100008.4299999997 164425.3599999994, 100010.78249999881 164427.4070999995, 100014.78499999642 164430.8900000006, 100021.5 164432.5, 100028.5 164419.01999999955, 100049.25 164396.51999999955, 100052.75 164389.51999999955, 100052.25 164383.25, 100047.25 164377.25, 100036.31300000101 164362.95199999958, 100024.5 164347.5, 100014.25 164338, 99998.25 164323.75))"
86,366679,pasture,Loam,9497108.69552191,"POLYGON ((99558.73020000011 165929.48429999873, 99559.10629999638 165928.87739999965, 99559.31849999726 165928.58249999955, 99559.6053000018 165928.1838000007, 99560.60639999807 165926.7501000017, 99587.86999999732 165889.7899999991, 99626.76330000162 165834.4364, 99665.36999999732 165779.5399999991, 99663.34690000117 165777.8438999988, 99630.23080000281 165750.0791000016, 99629.81560000032 165750.50569999963, 99622.9299999997 165757.5799999982, 99595.85000000149 165785.8299999982, 99593.18659999967 165788.65680000186, 99586.71999999881 165795.51999999955, 99579.64999999851 165804.0799999982, 99579.32859999686 165804.50890000165, 99576.9600000009 165807.6700000018, 99572.67000000179 165813.98999999836, 99571.24539999664 165816.3471999988, 99567.4299999997 165822.66000000015, 99565.95650000125 165825.79839999974, 99565.11999999732 165827.5799999982, 99563.2899999991 165832.1099999994, 99562.06000000238 165836.26000000164, 99558.1799999997 165853.3500000015, 99586.99000000209 165868.1700000018, 99586.71500000358 165868.62680000067, 99550.86999999732 165928.1700000018, 99514.6799999997 165903.1799999997, 99491 165919.0399999991, 99492.2153000012 165920.2553000003, 99492.75 165920.7899999991, 99492.39980000257 165924.29019999877, 99494.15999999642 165926.44000000134, 99493.3022999987 165927.182599999, 99492.97370000184 165927.46709999815, 99495 165930, 99485.5 165937.5, 99486.02000000328 165937.73000000045, 99497.35000000149 165942.7100000009, 99497.97999999672 165943, 99507 165950, 99485.5 165981.5, 99487.92419999838 165987.5423000008, 99488.54039999843 165987.91429999843, 99489.07999999821 165988.23999999836, 99488.49499999732 165988.96499999985, 99488.36850000173 165989.41099999845, 99486.5 165996, 99483.21339999884 166000.03280000016, 99475.5 166009.5, 99471.69960000366 166009.15450000018, 99474.5700000003 166010.69000000134, 99473.60109999776 166012.50059999898, 99471.97999999672 166015.5300000012, 99469.57980000228 166014.25039999932, 99463.21999999881 166010.8599999994, 99464.32090000063 166008.79050000012, 99465.79999999702 166006.01000000164, 99469.29999999702 166007.87999999896, 99467.5 166005, 99469 165996.5, 99474 165991.5, 99451 165973, 99450.3126000017 165975.17080000043, 99441.5 166003, 99440.4299999997 166006.3500000015, 99444.60059999675 166007.7701999992, 99504.5 166031, 99545.29169999808 165953.73090000078, 99556.5 165932.5, 99558.73020000011 165929.48429999873))"
87,135173,pasture,Loam,7392765.99162658,"POLYGON ((95534.4600000009 162460.19999999925, 95422.2100000009 162527.69999999925, 95422.64999999851 162528.7800000012, 95471.23049999774 162626.23970000073, 95546.4600000009 162604.69999999925, 95534.80110000074 162464.30750000104, 95534.4600000009 162460.19999999925))"
88,140107,pasture,Loam,7884589.48716616,"POLYGON ((100359.47999999672 165068.4600000009, 100359.71920000017 165067.05150000006, 100268.75 165019.25, 100229.75 164993.25, 100208.74920000136 164983.24179999903, 100197.75 164978, 100140.75 164954.75, 100123.47929999977 165001.49240000173, 100123.36999999732 165001.7800000012, 100126.18559999764 165003.122299999, 100158.73920000345 165018.6416000016, 100165.28010000288 165021.75979999825, 100173.77109999955 165025.80779999867, 100174.29999999702 165026.05999999866, 100174.99859999865 165026.39299999923, 100176.22999999672 165026.98000000045, 100204.3220999986 165041.38529999927, 100210.58460000157 165044.59120000154, 100220.81400000304 165049.84209999815, 100224.9047999978 165051.93980000168, 100231.76210000366 165055.45490000024, 100241.5 165060.5, 100253.58070000261 165066.52859999985, 100260.49970000237 165069.9807999991, 100264.80160000175 165072.12680000067, 100273.5895999968 165076.5106999986, 100293.64289999753 165086.51429999992, 100317.82999999821 165098.5799999982, 100359.25 165119.25, 100361.74920000136 165072.90080000088, 100361.70000000298 165070.9600000009, 100361.67000000179 165069.48999999836, 100359.47999999672 165068.4600000009))"
89,155950,pasture,Loam,7509787.75668733,"POLYGON ((95923.13000000268 164896.5, 95867.38000000268 164901.12999999896, 95852.38000000268 164901.62999999896, 95831.38000000268 164902.75, 95783.50999999791 164906, 95776.00999999791 164905.5, 95768.75999999791 164903.62999999896, 95768.18370000273 164905.13819999993, 95770.03440000117 164906.44399999827, 95774.50999999791 164909.25, 95785.13000000268 164913.62999999896, 95816.38000000268 164921.75, 95822.00999999791 164922.62999999896, 95835.38000000268 164921.87999999896, 95846.75999999791 164924.87999999896, 95856.63000000268 164929.12999999896, 95863.63000000268 164933.12999999896, 95913.63000000268 164927.12999999896, 95931.09139999747 164894.93070000038, 95927.15150000155 164895.70679999888, 95923.13000000268 164896.5))"
90,177236,pasture,Loam,6938519.46806467,"POLYGON ((99245.72999999672 163251.2899999991, 99252.31539999694 163248.89090000093, 99255.59000000358 163247.5300000012, 99257.2100000009 163244.19000000134, 99256.28000000119 163241.1000000015, 99254.82999999821 163236.30999999866, 99251.53220000118 163220.16959999874, 99251.32999999821 163219.1799999997, 99249.13000000268 163208.37999999896, 99248.64980000257 163204.80629999936, 99240.78159999847 163205.17819999903, 99238.72460000217 163205.27540000156, 99236.29999999702 163205.3900000006, 99236.47100000083 163207.52899999917, 99239.11999999732 163240.6700000018, 99221.47999999672 163247.7199999988, 99199.14039999992 163253.28570000082, 99187.82999999821 163257.37000000104, 99158.82999999821 163266.87000000104, 99146.62250000238 163243.0982999988, 99138.60880000144 163227.38589999825, 99136.1582000032 163222.5810999982, 99135.32109999657 163220.9397, 99126.00670000166 163202.67709999904, 99124.82999999821 163200.37000000104, 99133.44110000134 163196.40249999985, 99140.61299999803 163193.09809999913, 99139.45000000298 163191.26000000164, 99119 163159, 99112.70000000298 163149.08999999985, 99075.45120000094 163180.27919999883, 99085 163194, 99056.74620000273 163221.29610000178, 99064.93829999864 163229.0513000004, 99068.04999999702 163231.0700000003, 99069.0700000003 163231.73000000045, 99071.36999999732 163235.1400000006, 99079.38650000095 163246.34540000185, 99102.24819999933 163278.3013000004, 99103.74000000209 163280.12000000104, 99104.69150000066 163281.25930000097, 99113.11999999732 163282.3900000006, 99121.31000000238 163282.98999999836, 99140.10130000114 163283.7041000016, 99143.70000000298 163282.55000000075, 99151.82039999962 163281.192400001, 99204.18999999762 163264.51999999955, 99245.72999999672 163251.2899999991))"
91,406547,pasture,Loam,7571750.02127706,"POLYGON ((96182.62590000033 165968.80420000106, 96151.78000000119 165923.87000000104, 96149.37049999833 165915.06280000135, 96144.53000000119 165897.37000000104, 96129.0700000003 165866.12000000104, 96189.5 165808, 96171 165786.5, 96180.90619999915 165771.6774000004, 96179.94579999894 165770.5720999986, 96164 165752.25, 96154.07999999821 165761.6400000006, 96109.5 165806.5, 96034.34070000052 165738.70919999853, 96031 165741.51999999955, 96012.85000000149 165755.01999999955, 96012.45000000298 165755.01000000164, 96010.72999999672 165755.9600000009, 96009 165757.1700000018, 96005.6099999994 165759.5399999991, 96000.4224999994 165763.55739999935, 96015.50999999791 165771.44999999925, 96014.69139999896 165772.92080000043, 96029.6799999997 165782.83999999985, 96028.8599999994 165784.48000000045, 96028.18940000236 165785.8310999982, 96043.75 165794.75, 96034 165826, 96026.67000000179 165844.8200000003, 96024.3350000009 165843.86470000073, 96018.5 165843.5, 95991 165880.75, 95949.75 165861.25, 95941.25999999791 165865.01000000164, 95936.38000000268 165868.62999999896, 95935.02000000328 165871.7199999988, 95933.70000000298 165877.0399999991, 95933.4600000009 165878.4699999988, 95933.1099999994 165880.5399999991, 95933.10080000013 165880.98000000045, 95933.05659999698 165883.74760000035, 95933.47420000285 165887.45870000124, 95933.80330000073 165890.38329999894, 95934.00999999791 165892.2199999988, 95936.21999999881 165898.19999999925, 95939.04969999939 165902.69940000027, 95940.43999999762 165904.91000000015, 95950.13000000268 165917.62000000104, 95951.3200000003 165919.1799999997, 95955.32500000298 165923.57499999925, 95957.31000000238 165925.55999999866, 95959.92000000179 165927.3200000003, 95988.00999999791 165886.51000000164, 96005.00999999791 165896.37999999896, 95976.79999999702 165939.73999999836, 95978.63000000268 165941.08999999985, 95983.54999999702 165945.3299999982, 96013.40999999642 165976.6400000006, 96034.3900000006 165999.05000000075, 96104.1400000006 166074.26999999955, 96112.5700000003 166083.16000000015, 96121.09000000358 166092.1400000006, 96125.02000000328 166096.6499999985, 96127.31000000238 166099.26999999955, 96142.75 166115.5799999982, 96143.21999999881 166116.08999999985, 96210.29879999906 166188.26900000125, 96250 166116.30999999866, 96238.25 166086.30999999866, 96230 166070.55999999866, 96220.75 166051.05999999866, 96220.03000000119 166049.37000000104, 96217 166040.5, 96203.78000000119 165999.62000000104, 96182.62590000033 165968.80420000106), (96034.53000000119 165755.66000000015, 96035.9299999997 165755.37999999896, 96037.06920000166 165755.73259999976, 96037.6099999994 165755.8999999985, 96038.25859999657 165756.4915000014, 96041.13000000268 165759.1099999994, 96042.1799999997 165760.83999999985, 96042.27639999986 165761.79039999843, 96042.3200000003 165762.2199999988, 96042.1996999979 165762.7098999992, 96042.0399999991 165763.3599999994, 96040.9600000009 165765.0799999982, 96036.38170000166 165770.26150000095, 96035.42000000179 165771.3500000015, 96035.10970000178 165771.32409999892, 96034.57999999821 165771.2800000012, 96031.89090000093 165769.8482999988, 96030.88000000268 165769.30999999866, 96030.0794999972 165768.52050000057, 96028.68999999762 165767.1499999985, 96028.48600000143 165766.7419999987, 96028.1400000006 165766.05000000075, 96028.10090000182 165765.1700000018, 96028.07999999821 165764.69999999925, 96028.2100000009 165763.1799999997, 96029.86999999732 165759.25, 96032.47999999672 165757.0700000003, 96034.53000000119 165755.66000000015))"
92,485582,pasture,Loam,7734894.96288322,"POLYGON ((97242.74000000209 165059.6799999997, 97243.5700000003 165049.19000000134, 97244.93710000068 165034.39970000088, 97244.97500000149 165033.98999999836, 97247.2928000018 165017.75869999826, 97247.49000000209 165013.69999999925, 97247.75999999791 165009.8900000006, 97245.60000000149 165008.94999999925, 97235.99000000209 165008.9699999988, 97230.86999999732 165009.16000000015, 97219.39999999851 165010.48000000045, 97212.21029999852 165011.8018000014, 97196.5 165014.69000000134, 97176.22999999672 165018.87000000104, 97175.63650000095 165018.98160000145, 97172.21299999952 165019.6251000017, 97167.26410000026 165020.80669999868, 97150.22330000252 165025.09369999915, 97148.06000000238 165025.26999999955, 97143.9600000009 165025.25, 97141.61339999735 165024.92990000173, 97139.7100000009 165024.7800000012, 97136.34000000358 165023.87000000104, 97134.80950000137 165023.2697999999, 97128.25 165037, 97118.77939999849 165033.3114, 97110.16740000248 165044.98809999973, 97109.29999999702 165047.4699999988, 97108.53570000082 165047.20050000027, 97107.11999999732 165049.12000000104, 97102.86999999732 165056.37000000104, 97095.1799999997 165063.4200000018, 97075.25 165075.5, 97071.1005000025 165076.59200000018, 97070.52000000328 165077.76000000164, 97058.35010000318 165071.75989999995, 97057.04140000045 165071.22239999846, 97056.5 165071, 97063.36999999732 165058.16000000015, 97044.76829999685 165049.76110000163, 97044.34089999646 165049.56819999963, 97043.72929999977 165049.2916000001, 97043.43999999762 165050.2100000009, 97041.63000000268 165054.87999999896, 97041.49000000209 165055.25, 97037.36999999732 165064.8599999994, 97036.25999999791 165067.44000000134, 97033.72999999672 165073.73000000045, 97032.89010000229 165075.92669999972, 97032.68659999967 165076.68939999864, 97031.88000000268 165079.98000000045, 97031.6799999997 165080.8599999994, 97030.22770000249 165089.94220000133, 97030.2100000009 165093.7199999988, 97030.21999999881 165094.3900000006, 97030.29879999906 165098.7300999984, 97030.84000000358 165102.1000000015, 97047.3200000003 165105.30000000075, 97054.68999999762 165107.05000000075, 97058.43999999762 165107.5799999982, 97068.50999999791 165107.6099999994, 97076.5 165107.62999999896, 97080.85000000149 165108.4299999997, 97087.10000000149 165109.5700000003, 97093.93999999762 165112.30999999866, 97097.02000000328 165113.5399999991, 97098.72999999672 165114.4699999988, 97100.50999999791 165115.44000000134, 97106.50999999791 165117.80999999866, 97107.2899999991 165118.3900000006, 97109.25 165119.8500000015, 97118.95000000298 165128.1700000018, 97138.4600000009 165144.91000000015, 97141.06000000238 165146.55999999866, 97143.38000000268 165148.01999999955, 97156.25 165155.2800000012, 97160.75 165157.8200000003, 97168.86999999732 165163.5300000012, 97173.21999999881 165167.6499999985, 97180.65999999642 165174.7100000009, 97192.50999999791 165188.98000000045, 97194.75 165191.6700000018, 97198.8200000003 165196.0399999991, 97203.72999999672 165201.30999999866, 97211.71999999881 165210.4299999997, 97225.70000000298 165225.12000000104, 97229.1099999994 165228.3299999982, 97231.92000000179 165230.9699999988, 97234.20000000298 165215.30000000075, 97235.6799999997 165197.4200000018, 97236.14660000056 165192.8524999991, 97236.67000000179 165187.73000000045, 97236.89209999889 165179.3136, 97237.0399999991 165173.7100000009, 97237.36999999732 165167.80999999866, 97238.07670000196 165157.78590000048, 97238.59000000358 165141.4200000018, 97240.37039999664 165116.1400000006, 97240.6400000006 165102.76999999955, 97241.60000000149 165090.4200000018, 97242.7100000009 165060.01999999955, 97242.74000000209 165059.6799999997))"
